id,name,host_name,host_since,latitude,longitude,room_type,accommodates,price,price_nzd,minimum_nights,number_of_reviews,last_review,review_scores_rating,region_name,region_parent_name
l859599228213634603,Guesthouse in Whitianga · ★4.86 · 1 bedroom · 1 bed · 1 bath,Christine,2018-04-16,-36.7988,175.70703999999995,Entire home/apt,2,$254.00,254.0,1,7,2023-05-26,4.86,Mercury Bay Ward,Thames-Coromandel District
l20362556,Cottage in Mount Somers · ★4.92 · 1 bedroom · 2 beds · 1 bath,Leonie And Peter,2017-08-09,-43.70758,171.40152,Entire home/apt,2,$98.00,98.0,2,189,2023-08-12,4.92,Western Ward,Ashburton District
l27446796,Rental unit in Auckland · ★4.59 · 4 bedrooms · 1 bed · 1.5 shared baths,Ouadhah,2015-06-10,-36.89293,174.74532,Private room,2,$60.00,60.0,3,27,2020-03-16,4.59,Albert-Eden-Puketāpapa Ward,Auckland
l26784035,Hut in West Coast · ★4.90 · 1 bedroom · 2 beds · 1 bath,Sinead,2018-05-17,-43.386829999999996,170.18391,Entire home/apt,3,$407.00,407.0,1,116,2023-08-16,4.9,Southern Ward,Westland District
l13085933,Home in Methven · ★4.95 · 3 bedrooms · 7 beds · 1 bath,Symon,2013-11-05,-43.63602,171.64227,Entire home/apt,8,$420.00,420.0,2,19,2023-08-19,4.95,Western Ward,Ashburton District
l48445391,Home in New Plymouth · ★5.0 · 3 bedrooms · 3 beds · 1.5 baths,Jennie,2014-04-30,-39.06145,174.07065,Entire home/apt,5,$150.00,150.0,2,93,2023-09-02,5.0,New Plymouth City Ward,New Plymouth District
l45994081,Farm stay in Blenheim · 2 bedrooms · 2 beds · 2 baths,Sophie,2016-05-25,-41.98924,173.43915,Entire home/apt,4,$500.00,500.0,1,0,,,Wairau-Awatere Ward,Marlborough District
l13080334,Home in Waiheke Island · ★4.83 · 3 bedrooms · 4 beds · 2 baths,Be My Guest,2016-05-17,-36.78425,175.01023,Entire home/apt,5,$362.00,362.0,2,101,2023-09-02,4.83,Waitematā and Gulf Ward,Auckland
l863207079890599335,Home in Hamilton · ★4.71 · 2 bedrooms · 5 beds · 1.5 baths,Katrina,2018-02-20,-37.78676,175.24409,Entire home/apt,4,$250.00,250.0,1,7,2023-08-05,4.71,West Ward,Hamilton City
l52601979,Home in Christchurch · ★4.93 · 3 bedrooms · 3 beds · 1 bath,Joel,2017-12-26,-43.548,172.59646999999995,Entire home/apt,5,$187.00,187.0,2,27,2023-04-09,4.93,Spreydon Ward,Christchurch City
l658813224925945106,Bungalow in Matarangi · 3 bedrooms · 4 beds · 2 baths,Bachcare,2017-08-09,-36.72972,175.67518,Entire home/apt,7,$548.00,548.0,2,0,,,Mercury Bay Ward,Thames-Coromandel District
l35845414,Cabin in Greymouth · ★4.45 · Studio · 1 bed · 1 bath,Matt,2015-11-23,-42.46621,171.18776,Entire home/apt,2,$179.00,179.0,1,11,2023-08-20,4.45,Southern Ward,Grey District
l1046110,Guest suite in Auckland · ★4.68 · 2 bedrooms · 2 beds · 1 bath,Debby,2013-04-03,-36.9046,174.93194,Entire home/apt,3,$155.00,155.0,3,93,2023-08-13,4.68,Howick Ward,Auckland
l53241025,Home in Auckland · ★4.67 · 2 bedrooms · 2 beds · 1 bath,Jo,2016-12-07,-36.81001,174.72038999999995,Entire home/apt,3,$139.00,139.0,5,3,2022-02-15,4.67,North Shore Ward,Auckland
l45438020,Home in Waitarere Beach · ★4.90 · 3 bedrooms · 4 beds · 1 bath,Jessica,2020-08-20,-40.54201,175.19951,Entire home/apt,6,$250.00,250.0,2,10,2023-06-04,4.9,Waiopehu Ward,Horowhenua District
l24305912,Home in Tauranga · ★4.69 · 1 bedroom · 1 bed · 1 shared bath,Sheree,2018-04-09,-37.68134000000001,176.23586,Private room,2,$130.00,130.0,2,13,2023-03-11,4.69,Mount Maunganui-Papamoa Ward,Tauranga City
l371989,Bed and breakfast in Arthurs Point · ★5.0 · 1 bedroom · 1 bed · 1 private bath,Matt,2012-03-06,-44.99514,168.67788000000004,Private room,2,$199.00,199.0,1,30,2023-06-21,5.0,Queenstown-Wakatipu Ward,Queenstown-Lakes District
l2748641,Home in Whangaparaoa · ★4.50 · 1 bedroom · 1 bed · 1 bath,Kellie,2014-04-08,-36.62073,174.71535,Private room,2,$99.00,99.0,10,4,2015-05-12,4.5,Albany Ward,Auckland
l595022813306114843,Guest suite in Waikanae Beach · ★4.82 · 1 bedroom · 1 bed · 1 bath,Nancy,2017-09-25,-40.87257,175.016876,Entire home/apt,2,$100.00,100.0,1,38,2023-08-26,4.82,Waikanae Ward,Kapiti Coast District
l47477373,Home in Auckland · ★4.71 · 3 bedrooms · 4 beds · 2 baths,Elizabeth,2015-01-11,-36.946659999999994,174.77306000000004,Entire home/apt,6,$140.00,140.0,3,7,2023-01-07,4.71,Manukau Ward,Auckland
l816303198647842422,Home in Papamoa · 4 bedrooms · 4 beds · 2 baths,Isaac,2022-05-17,-37.7039905,176.3023916,Entire home/apt,8,$750.00,750.0,2,0,,,Mount Maunganui-Papamoa Ward,Tauranga City
l729330488845190727,Chalet in Waiheke Island · ★5.0 · 2 bedrooms · 2 beds · 1 bath,Jonathan,2014-01-15,-36.7859066,175.0417104,Entire home/apt,4,$341.00,341.0,2,5,2023-04-13,5.0,Waitematā and Gulf Ward,Auckland
l39252009,Guesthouse in Papamoa · ★5.0 · 1 bedroom · 1 bed · 1 bath,Judy,2018-06-27,-37.70341,176.27338999999995,Entire home/apt,2,$250.00,250.0,1,20,2020-03-23,5.0,Mount Maunganui-Papamoa Ward,Tauranga City
l593742036960101636,Home in Whiritoa Beach · ★4.67 · 2 bedrooms · 3 beds · 1 bath,Bachcare,2017-08-09,-37.28829,175.90107,Entire home/apt,6,$217.00,217.0,2,3,2020-10-25,4.67,Waihi Ward,Hauraki District
l52692111,Villa in Dunedin · ★4.83 · 4 bedrooms · 5 beds · 1 bath,Dunedin Short Stays,2021-06-21,-45.90076,170.48882,Entire home/apt,7,$226.00,226.0,3,47,2023-08-06,4.83,Area Outside Ward,Dunedin City
l818921456836736632,Home in Maraekakaho · 6 bedrooms · 8 beds · 3.5 baths,Doug,2017-08-15,-39.656566773271365,176.63713183253998,Entire home/apt,12,"$1,000.00",1000.0,3,0,,,Kahuranaki Ward,Hastings District
l21530154,Home in Tauranga · ★5.0 · 3 bedrooms · 5 beds · 2 baths,Jase,2014-04-28,-37.66097,176.21208000000001,Entire home/apt,7,$700.00,700.0,3,3,2018-09-26,5.0,Mount Maunganui-Papamoa Ward,Tauranga City
l770497230943270888,Rental unit in Wellington · ★4.46 · 1 bedroom · 1 bed · 1 bath,Nitish,2021-04-26,-41.282090000000004,174.77475,Entire home/apt,2,$295.00,295.0,1,13,2023-07-29,4.46,Pukehīnau/Lambton Ward,Wellington City
l933316964333187231,Guesthouse in Arrowtown · ★New · 2 bedrooms · 2 beds · 1 bath,Felicity,2018-03-06,-44.941099090727164,168.8186568394303,Entire home/apt,5,$350.00,350.0,3,1,2023-08-28,5.0,Arrowtown Ward,Queenstown-Lakes District
l744470015253547264,Home in Feilding · ★4.97 · 3 bedrooms · 3 beds · 1.5 baths,Katherine,2016-11-04,-40.21064000000001,175.58743,Entire home/apt,6,$200.00,200.0,1,62,2023-08-26,4.97,Feilding Ward,Manawatu District
l18476487,Guest suite in Lower Hutt · ★4.81 · 1 bedroom · 1 bed · 1 bath,Karen,2016-12-29,-41.21617,174.87476999999996,Entire home/apt,3,$89.00,89.0,2,215,2023-09-02,4.81,Harbour Ward,Lower Hutt City
l43535659,Home in Tauranga · 1 bedroom · 1 bed · 1 shared bath,Iris,2015-02-24,-37.66659,176.21218000000005,Private room,2,$60.00,60.0,1,0,,,Mount Maunganui-Papamoa Ward,Tauranga City
l46025775,Home in Wanaka · ★5.0 · 3 bedrooms · 4 beds · 1.5 baths,Blair,2020-10-23,-44.70914000000001,169.14246,Entire home/apt,6,$375.00,375.0,3,20,2023-08-12,5.0,Wanaka Ward,Queenstown-Lakes District
l822637509850039846,Home in Christchurch · ★4.98 · 4 bedrooms · 5 beds · 4 baths,Ohana,2018-07-15,-43.53653,172.64066,Entire home/apt,9,$150.00,150.0,1,48,2023-08-27,4.98,Central Ward,Christchurch City
l40514359,Home in Auckland · ★4.74 · 3 bedrooms · 5 beds · 2 baths,NamEm,2019-12-01,-36.90852,174.66795,Entire home/apt,8,$241.00,241.0,1,219,2023-09-03,4.74,Whau Ward,Auckland
l33321271,Farm stay in Wainui · ★4.98 · 1 bedroom · 1 bed · 1 bath,Lynette,2016-02-16,-38.03787,177.10724,Entire home/apt,2,$114.00,114.0,1,40,2023-08-30,4.98,Tāneatua-Waimana Ward ,Whakatane District
l754498273246189132,"Home in Lower Hutt, Wellington · ★5.0 · 3 bedrooms · 4 beds · 2 baths",Vanessa,2020-12-30,-41.1972,174.9343,Entire home/apt,6,$252.00,252.0,2,18,2023-08-19,5.0,Central Ward,Lower Hutt City
l41404978,Bungalow in Tapuaetahi Beach · ★5.0 · 4 bedrooms · 6 beds · 2 baths,John,2014-04-22,-35.122337,173.98558,Entire home/apt,8,$375.00,375.0,3,24,2023-05-07,5.0,Bay of Islands-Whangaroa Ward,Far North District
l835707864186190895,Guest suite in Diamond Harbour · 1 bedroom · 2 beds · 1 bath,Gillian,2016-01-20,-43.62853,172.72304,Entire home/apt,3,$142.00,142.0,1,1,2023-07-15,3.0,Banks Peninsula Ward,Christchurch City
l21164873,Rental unit in Taupo · ★4.91 · 1 bedroom · 2 beds · 1 bath,Irene And Neil,2014-09-28,-38.71037000000001,176.02586000000005,Entire home/apt,2,$94.00,94.0,2,195,2023-08-31,4.91,Taupō Ward,Taupo District
l25433136,Bed and breakfast in Kaniere · ★4.81 · 2 bedrooms · 2 beds · 1 private bath,Latham,2016-02-27,-42.74746,171.0061,Private room,4,$63.00,63.0,1,302,2023-08-06,4.81,Northern Ward,Westland District
l23543257,Serviced apartment in Auckland · ★4.67 · 2 bedrooms · 2 beds · 2 baths,David,2014-03-17,-36.84129,174.76528000000005,Entire home/apt,4,$503.00,503.0,3,18,2023-08-01,4.67,Waitematā and Gulf Ward,Auckland
l961670256102335959,Home in Mount Maunganui · ★New · 3 bedrooms · 3 beds · 1 bath,Toni,2020-01-21,-37.69181272434167,176.18336343871354,Entire home/apt,6,$319.00,319.0,1,0,,,Mount Maunganui-Papamoa Ward,Tauranga City
l28628218,Home in Cromwell · ★4.94 · 3 bedrooms · 4 beds · 2 baths,Kieran,2016-07-10,-45.048120000000004,169.21155,Entire home/apt,7,$238.00,238.0,3,224,2023-09-01,4.94,Cromwell Ward,Central Otago District
l18008506,Guesthouse in Lake Tarawera · ★4.97 · 3 bedrooms · 5 beds · 1 bath,Ngaire,2017-04-01,-38.17763,176.38834,Entire home/apt,7,$150.00,150.0,2,90,2023-08-26,4.97,Area Outside Ward,Rotorua District
l609046637895763097,Rental unit in Hanmer Springs · ★4.75 · 1 bedroom · 1 bed · 1 private bath,Daniel And Jackie,2022-04-20,-42.5417,172.75939,Private room,2,$265.00,265.0,2,4,2023-06-04,4.75,West Ward,Hurunui District
l17576143,Rental unit in Auckland · ★4.99 · 1 bedroom · 1 bed · 1 bath,Jim & Myrddin,2015-04-11,-36.95802,174.63671000000005,Entire home/apt,2,$180.00,180.0,1,157,2023-07-29,4.99,Waitākere Ward,Auckland
l54344550,Home in Lake Tekapo · ★4.58 · 2 bedrooms · 3 beds · 1 bath,Book Tekapo,2018-09-09,-44.0052,170.48308,Entire home/apt,4,$305.00,305.0,1,38,2023-08-15,4.58,Pukaki Ward,Mackenzie District
l53960074,Guest suite in Auckland · ★4.91 · 1 bedroom · 3 beds · 1 private bath,Sophia,2021-03-23,-36.89163,174.86414,Private room,2,$91.00,91.0,1,11,2023-01-27,4.91,Maungakiekie-Tāmaki Ward,Auckland
l29457660,Guest suite in Hot Water Beach · ★5.0 · 1 bedroom · 1 bed · 1 bath,Jenny,2018-10-21,-36.89147,175.82748,Entire home/apt,2,$275.00,275.0,2,113,2023-07-31,5.0,Mercury Bay Ward,Thames-Coromandel District
l49659077,Cottage in Cape Foulwind · ★5.0 · 2 bedrooms · 2 beds · 2 baths,Rachel,2019-09-17,-41.77617,171.4619,Entire home/apt,4,$390.00,390.0,2,12,2023-04-06,5.0,Westport Ward,Buller District
l46106799,Villa in Queenstown · 3 bedrooms · 3 beds · 3.5 baths,Relaxaway,2017-08-28,-45.03029030728,168.66442103247,Entire home/apt,6,"$1,677.00",1677.0,2,0,,,Queenstown-Wakatipu Ward,Queenstown-Lakes District
l679218595271862526,Home in Queenstown · ★4.89 · 4 bedrooms · 4 beds · 4 baths,Highland Real Estate,2015-06-17,-45.02711,168.66358,Entire home/apt,14,$905.00,905.0,3,9,2023-08-12,4.89,Queenstown-Wakatipu Ward,Queenstown-Lakes District
l893070111894507387,Home in Auckland · ★4.75 · 1 bedroom · 1 bed · 1 private bath,Sandhya,2023-05-17,-36.92883,174.72925,Private room,2,$85.00,85.0,1,8,2023-07-22,4.75,Albert-Eden-Puketāpapa Ward,Auckland
l622851394676046166,Home in Waikanae · ★4.90 · 3 bedrooms · 3 beds · 2 baths,Ruth,2022-05-09,-40.87373,175.05969,Entire home/apt,5,$170.00,170.0,2,30,2023-08-26,4.9,Waikanae Ward,Kapiti Coast District
l30275324,Farm stay in Ongarue · 1 bedroom · 1 bed · 1 private bath,Martyn,2017-01-09,-38.71629,175.28393,Private room,2,$161.00,161.0,1,2,2023-01-02,3.0,Ohura Ward,Ruapehu District
l761273988224513674,Condo in Auckland · ★4.94 · 2 bedrooms · 2 beds · 1 bath,Anna,2018-11-28,-36.72413,174.70683,Entire home/apt,4,$257.00,257.0,2,17,2023-08-25,4.94,Albany Ward,Auckland
l53658826,Bungalow in Cambridge · ★4.94 · 6 bedrooms · 6 beds · 2.5 baths,Donna,2017-07-20,-37.91275,175.47569,Entire home/apt,12,$312.00,312.0,2,16,2022-04-17,4.94,Cambridge Ward,Waipa District
l4439847,Bed and breakfast in Wainui · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,Paddy,2014-10-27,-36.61759,174.62367,Private room,2,$175.00,175.0,1,5,2021-04-25,5.0,Rodney Ward,Auckland
l709609488942399847,Condo in Raglan · ★4.90 · 2 bedrooms · 4 beds · 2 baths,Denise,2013-06-01,-37.7952,174.87887,Entire home/apt,4,$385.00,385.0,1,10,2023-08-19,4.9,Raglan Ward,Waikato District
l50858148,Bed and breakfast in Rotorua · 1 bedroom · 1 bed · 1.5 baths,Geyser Lookout,2021-05-11,-38.17217,176.23911999999999,Private room,2,$185.00,185.0,1,0,,,Area Outside Ward,Rotorua District
l756807570785924358,Home in Mount Maunganui · ★New · 1 bedroom · 1 bed · 1 shared bath,Rosalind,2021-08-14,-37.68431880196616,176.23551926520474,Private room,2,$154.00,154.0,1,0,,,Mount Maunganui-Papamoa Ward,Tauranga City
l49318830,Rental unit in Flaxton · 1 bedroom · 1 bed · 1 bath,Sharron,2019-05-08,-43.34924,172.60529,Entire home/apt,2,$75.00,75.0,2,2,2022-04-09,5.0,Kaiapoi-Woodend Ward,Waimakariri District
l836407081720990276,Home in Queenstown · 4 bedrooms · 6 beds · 2 baths,Carmen,2018-04-24,-45.03244,168.6671,Entire home/apt,8,$999.00,999.0,3,2,2023-09-02,5.0,Queenstown-Wakatipu Ward,Queenstown-Lakes District
l916827554776811806,Home in Wellington · ★5.0 · 4 bedrooms · 6 beds · 2 baths,Jason,2015-10-05,-41.3056995,174.77938830000005,Entire home/apt,8,$216.00,216.0,1,5,2023-08-30,5.0,Pukehīnau/Lambton Ward,Wellington City
l796503984505410872,Home in Cardrona · ★4.80 · 2 bedrooms · 2 beds · 2 baths,Shannon,2018-10-17,-44.8798,169.00511,Entire home/apt,5,$471.00,471.0,3,5,2023-08-07,4.8,Wanaka Ward,Queenstown-Lakes District
l946007408282173327,Home in Christchurch · ★5.0 · 2 bedrooms · 3 beds · 2 baths,Carebnb,2022-10-07,-43.5335761,172.6495891,Entire home/apt,5,$150.00,150.0,1,3,2023-08-26,5.0,Central Ward,Christchurch City
l39405292,Home in Auckland · 1 bedroom · 1 bed · 1.5 shared baths,Andie,2016-07-20,-36.93033,174.7517,Private room,1,$83.00,83.0,1,0,,,Albert-Eden-Puketāpapa Ward,Auckland
l678521186532915287,Bed and breakfast in Ohakune · 1 bedroom · 2 beds · 1 shared bath,Daniel,2017-06-12,-39.41184000000001,175.36246,Private room,4,$350.00,350.0,2,2,2023-04-09,5.0,Waimarino-Waiouru Ward,Ruapehu District
l40092401,Home in Auckland · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,Aja,2019-03-25,-36.87849,174.84381000000005,Private room,1,$40.00,40.0,2,5,2023-08-28,4.8,Maungakiekie-Tāmaki Ward,Auckland
l53722811,Bed and breakfast in Mount Pisa · ★5.0 · 1 bedroom · 1 bed · 1 private bath,Samantha & Fred,2021-12-07,-44.98033,169.24023,Private room,2,$220.00,220.0,2,4,2023-02-22,5.0,Cromwell Ward,Central Otago District
l45304574,Home in Waiheke Island · ★New · 1 bedroom · 1 bed · 1 bath,Abi,2016-11-08,-36.79216940908944,175.0410179659761,Entire home/apt,2,$450.00,450.0,30,0,,,Waitematā and Gulf Ward,Auckland
l54132113,Vacation home in Reefton · ★4.42 · 3 bedrooms · 3 beds · 1 bath,Brent,2018-05-11,-42.12305,171.85673,Entire home/apt,5,$95.00,95.0,2,12,2023-04-09,4.42,Inangahua Ward,Buller District
l701504979071652194,Guest suite in Waiheke Island · ★4.97 · 1 bedroom · 1 bed · 1 bath,Nick,2016-07-03,-36.785664600000004,175.0157323,Entire home/apt,2,$240.00,240.0,2,34,2023-07-02,4.97,Waitematā and Gulf Ward,Auckland
l892136407475621525,Home in Auckland · 1 bedroom · 1 bed · 1 bath,一汉,2018-10-29,-36.88945,174.67935,Private room,2,$100.00,100.0,1,0,,,Whau Ward,Auckland
l50984266,Villa in Hāwera · ★3.67 · 4 bedrooms · 3 beds · 2 shared baths,Zaka,2020-05-22,-39.59196,174.27719,Private room,1,$70.00,70.0,1,3,2022-10-22,3.67,Te Hāwera Ward,South Taranaki District
l26337883,Villa in Pukehina · ★5.0 · 3 bedrooms · 3 beds · 2 baths,Jane,2018-06-25,-37.774258,176.50293,Entire home/apt,6,$740.00,740.0,7,13,2023-02-05,5.0,Maketu-Te Puke Ward,Western Bay of Plenty District
l46679777,Guesthouse in Wairoa · ★4.96 · Studio · 1 bed · 1 bath,Tania,2016-02-11,-39.04882,177.39501,Entire home/apt,2,$120.00,120.0,2,100,2023-08-17,4.96,Wairoa General Ward,Wairoa District
l34416277,Guesthouse in Auckland · ★4.87 · Studio · 2 beds · 1 bath,Philippa,2014-05-03,-36.89458,174.75083999999995,Entire home/apt,2,$121.00,121.0,2,126,2023-08-03,4.87,Albert-Eden-Puketāpapa Ward,Auckland
l931477121726205770,Rental unit in Auckland · ★5.0 · 1 bedroom · 1 bed · 1 bath,Percival James,2023-07-09,-36.84241596893086,174.74438290956505,Entire home/apt,2,$136.00,136.0,1,4,2023-08-31,5.0,Waitematā and Gulf Ward,Auckland
l32527155,Guest suite in Tikitere · ★4.99 · Studio · 3 beds · 1 bath,Donna,2019-02-20,-38.0704,176.33075,Entire home/apt,4,$160.00,160.0,1,281,2023-08-26,4.99,Area Outside Ward,Rotorua District
l770368189747358891,Rental unit in Mount Maunganui · ★4.85 · 2 bedrooms · 2 beds · 1.5 baths,Suzanne,2019-02-06,-37.633524314701475,176.17633398396674,Entire home/apt,4,$250.00,250.0,2,20,2023-09-02,4.85,Mount Maunganui-Papamoa Ward,Tauranga City
l39453149,Home in Whakatane · ★4.88 · 3 bedrooms · 3 beds · 1 bath,Courtney,2017-01-15,-37.966029999999996,176.98418,Entire home/apt,6,$200.00,200.0,2,17,2023-01-02,4.88,Whakatāne-Ōhope Ward ,Whakatane District
l889438514258946562,Home in Christchurch · ★4.73 · 1 bedroom · 1 bed · 1 bath,Carebnb,2022-10-07,-43.490922499999996,172.6139488,Entire home/apt,2,$100.00,100.0,1,11,2023-08-25,4.73,Papanui Ward,Christchurch City
l703781527824934461,Home in Waitārere Beach · ★4.86 · 2 bedrooms · 2 beds · 1 bath,Tony And Hilary,2021-09-06,-40.54619,175.20015,Entire home/apt,4,$160.00,160.0,2,29,2023-08-12,4.86,Waiopehu Ward,Horowhenua District
l45355972,Rental unit in Wellington · ★4.88 · 2 bedrooms · 2 beds · 1 bath,Madeleine,2016-06-22,-41.3167,174.78144,Entire home/apt,4,$150.00,150.0,2,17,2021-08-14,4.88,Paekawakawa/Southern Ward,Wellington City
l895167105831157014,Guesthouse in Hamilton · 2 bedrooms · 2 beds · 1 bath,Amanda,2023-05-19,-37.82049,175.29469,Entire home/apt,4,$150.00,150.0,2,0,,,West Ward,Hamilton City
l51643297,Home in Mount Maunganui · ★4.90 · 4 bedrooms · 8 beds · 3 baths,Stay A While,2021-07-28,-37.63774,176.18887,Entire home/apt,10,$565.00,565.0,2,29,2023-08-26,4.9,Mount Maunganui-Papamoa Ward,Tauranga City
l47290189,Rental unit in Windwhistle · ★4.74 · 3 bedrooms · 4 beds · 2 baths,Karen Mayie And Team,2014-11-26,-43.48792,171.66083,Entire home/apt,6,$355.00,355.0,2,31,2023-08-27,4.74,Malvern Ward,Selwyn District
l53865316,Vacation home in Clyde · ★5.0 · 4 bedrooms · 4 beds · 2.5 baths,Felicity,2020-06-28,-45.18954,169.32189,Entire home/apt,8,$575.00,575.0,2,9,2023-07-15,5.0,Vincent Ward,Central Otago District
l577651100565831526,Boutique hotel in Wellington · ★4.50 · 1 bedroom · 3 beds · 1 private bath,Pankaj,2019-06-15,-41.29564,174.77761,Private room,5,$306.00,306.0,1,4,2023-08-04,4.5,Pukehīnau/Lambton Ward,Wellington City
